Price,$ per sqr meter,Boat Type,Manufacturer,Type,Year Built,Length,Width,Meter Squared,Material,Location,Number of views last 7 days,Latitude,Longitude
98000,2626.500858,Motor Yacht,Aquanaut power boats,Used boat,1998,10.6,3.52,37.312,Steel,Netherlands Ã‚Â» In verkoophaven,104,52.132633,5.291266
97990.2,2530.738636,Trawler,Linssen power boats,Diesel,1993,11,3.52,38.72,Steel,Germany Ã‚Â» Verkaufshafen Brandenburg-Plaue,150,52.4313214,12.406084
97902,1748.25,Flybridge,Jacabo power boats,Used boat,1988,14,4,56,Steel,Netherlands Ã‚Â» Leeuwarden,116,53.2012334,5.7999133
97902,2059.035701,Motor Yacht,Linssen power boats,"Used boat,Diesel",1992,12.35,3.85,47.5475,Steel,Netherlands Ã‚Â» NL,124,52.132633,5.291266
97510,2509.90991,Trawler,Ijlstervlet power boats,Used boat,2001,10.5,3.7,38.85,Steel,Netherlands Ã‚Â» onbekend,58,52.132633,5.291266
97510,1978.693182,Trawler,Valkkruiser power boats,Used boat,1995,12.8,3.85,49.28,Steel,Netherlands Ã‚Â» onbekend,100,52.132633,5.291266
97020,2044.678609,Trawler,Valkkruiser power boats,Used boat,1992,13,3.65,47.45,Steel,Netherlands Ã‚Â» Elburg,127,52.4492631,5.8345193
97020,2507.624709,Motor Yacht,De Boarnstream power boats,"Used boat,Diesel",1999,10.6,3.65,38.69,Steel,Germany Ã‚Â» Brandenburg Ã‚Â» Berlin / Brandenburg,166,52.4938053,13.4552919
97020,2310,Trawler,Babro power boats,"Used boat,Diesel",2000,11.2,3.75,42,Steel,Netherlands Ã‚Â» Drachten,146,53.1068114,6.1010398
96040,1926.289926,Trawler,Doggersbank power boats,Used boat,1985,12.95,3.85,49.8575,Steel,Netherlands Ã‚Â» de Woude,107,52.5469212,4.7757441
93100,2248.792271,Trawler,Linssen power boats,"Used boat,Diesel",1995,11.5,3.6,41.4,Steel,"France Ã‚Â» CARENTAN, CARENTAN",91,49.305666,-1.242834
87220,2359.848485,Motor Yacht,Pedro power boats,"Used boat,Diesel",1998,10.5,3.52,36.96,Steel,Germany Ã‚Â» LÃƒÂ¼becker Bucht Ã‚Â» LÃƒÂ¼beck,149,51.165691,10.451526
87220,2086.602871,Trawler,Barkas power boats,Used boat,2002,11,3.8,41.8,Steel,Netherlands Ã‚Â» de Kaag,92,52.2160589,4.5594046
87220,2643.030303,Classic,van de Werf power boats,"Used boat,Diesel",1901,11,3,33,Steel,Germany Ã‚Â» Rheinland-Pfalz Ã‚Â» 55629,868,49.8515189,7.5285357
85260,1419.133839,Trawler,Kramer power boats,"Used boat,Diesel",1989,14.07,4.27,60.0789,Steel,Germany Ã‚Â» Koblenz,118,50.3569429,7.5889959
83300,3500,Motor Yacht,Pedro power boats,"Used boat,Diesel",2007,8.5,2.8,23.8,Steel,Germany Ã‚Â» Hannover,162,52.3758916,9.7320104
83300,1408.581695,Trawler,Funcraft power boats,"Used boat,Diesel",1992,14.25,4.15,59.1375,Steel,Germany Ã‚Â» LÃƒÂ¼becker Bucht Ã‚Â» Ostsee,243,58.487952,19.863281
78390.2,1926.04914,Trawler,Gruno power boats,"Used boat,Diesel",1995,11,3.7,40.7,Steel,Germany Ã‚Â» Potsdam,88,52.3905689,13.0644729
78302,1807.838384,Motor Yacht,de Ruiter power boats,"Used boat,Diesel",1975,11.25,3.85,43.3125,Steel,Germany Ã‚Â» NRW,54,51.4332367,7.6615938
78302,2398.958333,Trawler,Kempala (NL) power boats,"Used boat,Diesel",1988,10.2,3.2,32.64,Steel,Switzerland Ã‚Â» Lake Constance Ã‚Â» Romanshorn,202,47.5657078,9.3771959
77910,1694.432362,Trawler,Gruno power boats,"Used boat,Diesel",1999,12.1,3.8,45.98,Steel,Germany Ã‚Â» Rostock,117,54.0924406,12.0991466
77805,2506.604381,Trawler,Linssen power boats,"Used boat,Diesel",1986,9.7,3.2,31.04,Steel,Switzerland Ã‚Â» Stansstad,328,46.977594,8.3374207
77420,1870.048309,Trawler,Linssen power boats,"Used boat,Diesel",1990,11.5,3.6,41.4,Steel,Belgium Ã‚Â» Ophoven-Kinrooi (BE),167,51.12559,5.80204
77420,1923.000497,Motor Yacht,Super van Craft power boats,"Used boat,Diesel",1976,12.2,3.3,40.26,Steel,Netherlands Ã‚Â» Vinkeveen (NL),109,52.2150916,4.9348068
77420,1170.37037,Motor Yacht,Treffer power boats,Used boat,1995,14.7,4.5,66.15,Steel,Netherlands Ã‚Â» onbekend,170,52.132633,5.291266
77420,2157.748049,Motor Yacht,Oost power boats,"Used boat,Diesel",2002,10.4,3.45,35.88,Steel,Germany Ã‚Â» Brandenburg Ã‚Â» Berlin / Brandenburg,187,52.4938053,13.4552919
76440,2330.033164,Trawler,Pedro power boats,Used boat,2002,9.32,3.52,32.8064,Steel,Germany Ã‚Â» Konstanz (DE),115,47.6779808,9.1736741
75950,2751.811594,Trawler,Vacance power boats,Used boat,2017,9.2,3,27.6,Steel,Netherlands Ã‚Â» In verkoophaven,40,52.132633,5.291266
73500,2027.250662,Motor Yacht,Pedro power boats,"Used boat,Diesel",1995,10.3,3.52,36.256,Steel,Germany Ã‚Â» Ostsee Ã‚Â» Ostsee,70,58.487952,19.863281
73500,1227.865018,Flybridge,Valk power boats,Used boat,1979,14.6,4.1,59.86,Steel,Netherlands Ã‚Â» In verkoophaven,82,52.132633,5.291266
73402,1967.249142,Trawler,Pedro power boats,Used boat,2001,10.6,3.52,37.312,Steel,Netherlands Ã‚Â» onbekend,98,52.132633,5.291266
73010,1956.743139,Trawler,Pedro power boats,"Used boat,Diesel",2003,10.6,3.52,37.312,Steel,Netherlands Ã‚Â» In verkoophaven,168,52.132633,5.291266
73010,1889.492754,Trawler,Super Lauwersmeer power boats,Used boat,1975,11.2,3.45,38.64,Steel,Netherlands Ã‚Â» In verkoophaven,143,52.132633,5.291266
71050,1872.200264,Trawler,Linssen power boats,Used boat,1989,11,3.45,37.95,Steel,Netherlands Ã‚Â» In verkoophaven,161,52.132633,5.291266
70980,1897.860963,Trawler,Z-Yacht power boats,"Used boat,Diesel",1988,11,3.4,37.4,Steel,Switzerland Ã‚Â» VierwaldstÃƒÂ¤ttersee,251,46.818188,8.227512
68600,1968.718611,Trawler,Linssen power boats,"Used boat,Diesel",1997,10.1,3.45,34.845,Steel,"France Ã‚Â» Saint-Jean-de-Losne, France",110,47.102266,5.262806
68590.2,2329.830163,Trawler,Succes power boats,"Used boat,Diesel",2000,9.2,3.2,29.44,Steel,Germany Ã‚Â» Mecklemburg Vorpommern,154,53.6126505,12.4295953
68551,1484.671612,Motor Yacht,Super van Craft power boats,Used boat,1973,12.65,3.65,46.1725,Steel,Netherlands Ã‚Â» Grou,143,53.0949487,5.8388679
68502,1574.758621,Trawler,Valkkruiser power boats,Used boat,1984,11.6,3.75,43.5,Steel,Netherlands Ã‚Â» In verkoophaven,149,52.132633,5.291266
68502,2119.492574,Motor Yacht,Proficiat power boats,"Used boat,Diesel",1997,10.1,3.2,32.32,Steel,Germany Ã‚Â» Hamburg,174,53.5510846,9.9936818
68110,1472.648649,Trawler,Koopmans power boats,Used boat,1970,12.5,3.7,46.25,Steel,Netherlands Ã‚Â» Grave (NL),96,52.132633,5.291266
68110,1811.677085,Motor Yacht,Barkas power boats,Used boat,2004,10.3,3.65,37.595,Steel,"Netherlands Ã‚Â» Verkoophaven Flevostrand Molecaten, Nav. ""zuiderze",132,52.3852541,5.6289593
68110,1474.242424,Motor Yacht,Valkkruiser power boats,Used boat,1984,12,3.85,46.2,Steel,Netherlands Ã‚Â» In verkoophaven,167,52.132633,5.291266
65170,1686.594203,Trawler,Wicabo power boats,"Used boat,Diesel",1993,11.2,3.45,38.64,Steel,Germany Ã‚Â» Nordsee Ã‚Â» Emden,167,53.3594029,7.2060095
63700,2063.157895,Motor Yacht,Bege power boats,Used boat,2006,9.5,3.25,30.875,Steel,Netherlands Ã‚Â» In verkoophaven,106,52.132633,5.291266
63602,1470.481475,Trawler,Gillissen power boats,Used boat,1970,11.85,3.65,43.2525,Steel,Netherlands Ã‚Â» Binnenkort in verkoophaven,123,52.132633,5.291266
63504,1401.081081,Motor Yacht,Kempers power boats,"Used boat,Diesel",1984,12.25,3.7,45.325,Steel,Croatia (Hrvatska) Ã‚Â» Zadar NÃƒÂ¤he,164,44.119371,15.2313648
61735.1,1670.32197,Trawler,Aquanaut power boats,Used boat,1996,10.5,3.52,36.96,Steel,Netherlands Ã‚Â» In verkoophaven,141,52.132633,5.291266
61250,1641.563036,Trawler,Pedro power boats,Used boat,1999,10.6,3.52,37.312,Steel,Netherlands Ã‚Â» in onze showroom,109,51.5021735,5.4921209
59780,1796.274038,Motor Yacht,Holland Boat power boats,"Used boat,Diesel",1992,10.4,3.2,33.28,Steel,Netherlands Ã‚Â» Roermond,97,51.1913202,5.9877715
58800,1623.188406,Trawler,Pedro power boats,Used boat,1980,10.5,3.45,36.225,Steel,"Netherlands Ã‚Â» Verkoophaven Flevostrand, Navigatie ""Zuiderzee op",108,52.3852541,5.6289593
58790.2,1781.521212,Trawler,Hollandia power boats,"Used boat,Diesel",1991,10,3.3,33,Steel,Germany Ã‚Â» 14776 Brandenburg,113,52.3877144,12.5608112
58790.2,1281.390584,Trawler,Wim van der Valk power boats,"Used boat,Diesel",1983,12.4,3.7,45.88,Steel,Germany Ã‚Â» AngermÃƒÂ¼nde,105,51.165691,10.451526
58702,1419.294004,Flybridge,Vrijbuiter power boats,Used boat,1994,11.75,3.52,41.36,Steel,Netherlands Ã‚Â» Nieuwe Niedorp,102,52.7377535,4.8913015
58702,1492.550216,Trawler,Wicabo power boats,"Used boat,Diesel",1992,11.4,3.45,39.33,Steel,Germany Ã‚Â» Bremen,160,53.0792962,8.8016937
58702,1901.279352,Motor Yacht,Bege power boats,"Used boat,Diesel",2004,9.5,3.25,30.875,Steel,Germany Ã‚Â» Braunschweig,109,52.2688736,10.5267696
58702,1694.141414,Trawler,Pedro power boats,Used boat,1991,10.5,3.3,34.65,Steel,Netherlands Ã‚Â» onbekend,75,52.132633,5.291266
58702,1678.158948,Trawler,Pedro power boats,"Used boat,Diesel",1993,10.6,3.3,34.98,Steel,Netherlands Ã‚Â» In verkoophaven,205,52.132633,5.291266
58310,1492.831541,Trawler,Valkkruiser power boats,Used boat,1981,10.85,3.6,39.06,Steel,Netherlands Ã‚Â» Vinkeveen,152,52.2150916,4.9348068
58310,1633.333333,Trawler,Pedro power boats,Used boat,1978,10.5,3.4,35.7,Steel,Netherlands Ã‚Â» in onze showroom,58,51.5021735,5.4921209
57820,1520.938552,Trawler,Zijlmans power boats,Used boat,1996,10.8,3.52,38.016,Steel,Netherlands Ã‚Â» In verkoophaven,78,52.132633,5.291266
57820,1596.135266,Motor Yacht,Succes power boats,Used boat,1991,10.5,3.45,36.225,Steel,Netherlands Ã‚Â» In verkoophaven,72,52.132633,5.291266
57330,1476.169632,Motor Yacht,Valkkruiser power boats,Used boat,1988,10.94,3.55,38.837,Steel,Netherlands Ã‚Â» In verkoophaven,53,52.132633,5.291266
57330,1006.327947,Motor Yacht,Westwind power boats,"Used boat,Diesel",1981,14.35,3.97,56.9695,Steel,Romania Ã‚Â» Schwarzes Meer,225,43.413029,34.299316
56840,1592.156863,Motor Yacht,Succes power boats,Used boat,1989,10.5,3.4,35.7,Steel,Netherlands Ã‚Â» Steenbergen (NL),108,51.5812395,4.3155991
55855.1,1224.892544,Trawler,Valkkruiser power boats,Used boat,1982,12,3.8,45.6,Steel,Netherlands Ã‚Â» In verkoophaven,64,52.132633,5.291266
54880,1451.851852,Motor Yacht,De Boarnstream power boats,Used boat,1991,10.5,3.6,37.8,Steel,Germany Ã‚Â» Hard (Voralberg),115,47.4849228,9.6936632
54782,3446.10236,Center console boat,BÃƒÂ©nÃƒÂ©teau power boats,"new boat from stock,Unleaded",2020,6.41,2.48,15.8968,Steel,"France Ã‚Â» PLUNERET, France",27,47.675108,-2.957963
53900,1324.975418,Trawler,Babro power boats,"Used boat,Diesel",1988,11.3,3.6,40.68,Steel,"France Ã‚Â» Saint-Jean-de-Losne, France",67,47.102266,5.262806
53900,3168.202765,Center console boat,Jeanneau power boats,"new boat from stock,Unleaded",2020,6.86,2.48,17.0128,Steel,"France Ã‚Â» PORNICHET, France",82,47.263426,-2.340571
53900,3168.202765,Center console boat,Jeanneau power boats,"new boat from stock,Unleaded",2020,6.86,2.48,17.0128,Steel,"France Ã‚Â» PORNICHET, France",31,47.263426,-2.340571
53900,1247.685185,Motor Yacht,Arp-Werft power boats,"Used boat,Diesel",1958,12,3.6,43.2,Steel,Germany Ã‚Â» Ostsee Ã‚Â» Ostsee,194,58.487952,19.863281
53802,1826.893039,Motor Yacht,Treffer power boats,Used boat,1997,9.5,3.1,29.45,Steel,Netherlands Ã‚Â» In verkoophaven,39,52.132633,5.291266
53802,1582.877317,Trawler,Pedro power boats,"Used boat,Diesel",1991,10.3,3.3,33.99,Steel,Germany Ã‚Â» Saale Ã‚Â» Donau Regensburg,142,51.3834316,11.9864641
53410,1564.257263,Trawler,Proficiat power boats,Used boat,1995,9.7,3.52,34.144,Steel,Netherlands Ã‚Â» In verkoophaven,101,52.132633,5.291266
52822,3322.807106,Center console boat,BÃƒÂ©nÃƒÂ©teau power boats,"new boat from stock,Unleaded",2019,6.41,2.48,15.8968,Steel,"France Ã‚Â» PLUNERET, France",30,47.675108,-2.957963
52822,3322.807106,Center console boat,BÃƒÂ©nÃƒÂ©teau power boats,"new boat from stock,Unleaded",2020,6.41,2.48,15.8968,Steel,"France Ã‚Â» PLUNERET, France",39,47.675108,-2.957963
51940,1031.169347,Motor Yacht,De Groot power boats,"Used boat,Diesel",1967,13.8,3.65,50.37,Steel,Belgium Ã‚Â» THIEU (hainaut),232,50.47363,4.09152
51450,2086.205498,Pilothouse,BÃƒÂ©nÃƒÂ©teau power boats,"Used boat,Diesel",2010,8.36,2.95,24.662,Steel,"France Ã‚Â» ARRADON, ARRADON",84,47.627666,-2.822817
50050,1773.879142,Pilothouse,Proficiat power boats,"Used boat,Diesel",1985,9.5,2.97,28.215,Steel,Switzerland Ã‚Â» Lake Geneva Ã‚Â» Bouveret,261,46.3852842,6.8530962
48902,1481.878788,Trawler,Pedro power boats,Used boat,1988,10,3.3,33,Steel,Netherlands Ã‚Â» In verkoophaven,109,52.132633,5.291266
48510,494.804098,Trawler,Steilsteven power boats,Used boat,1923,21.69,4.52,98.0388,Steel,Netherlands Ã‚Â» Sneek,90,53.0337476,5.6556473
48510,1327.222982,Motor Yacht,Proficiat power boats,Used boat,1996,10.75,3.4,36.55,Steel,Netherlands Ã‚Â» In verkoophaven,75,52.132633,5.291266
48510,1378.125,Cabin Boat,Argo power boats,"Used boat,Diesel",1977,11,3.2,35.2,Steel,Germany Ã‚Â» Brandenburg Ã‚Â» Werder,107,52.3647941,12.8700716
48510,1346.00444,Trawler,Pedro power boats,Used boat,1986,10.6,3.4,36.04,Steel,Netherlands Ã‚Â» In verkoophaven,90,52.132633,5.291266
48510,1579.101563,Trawler,Pedro power boats,"Used boat,Diesel",1994,9.6,3.2,30.72,Steel,Netherlands Ã‚Â» Amsterdam,113,52.3675734,4.9041389
48020,989.185292,Motor Yacht,Akerboom power boats,"Used boat,Diesel",1972,13.3,3.65,48.545,Steel,Netherlands Ã‚Â» In verkoophaven,106,52.132633,5.291266
45570,999.3421053,Trawler,Valkkruiser power boats,Used boat,1982,12,3.8,45.6,Steel,Netherlands Ã‚Â» In verkoophaven,92,52.132633,5.291266
45045,1197.846031,Trawler,Tjeukemer power boats,"Used boat,Diesel",1976,10.9,3.45,37.605,Steel,Switzerland Ã‚Â» Rhein Ã‚Â» Regioport Basel,179,47.5544121,7.5982634
44590,1292.463768,Motor Yacht,Smelne power boats,"Used boat,Diesel",1988,10,3.45,34.5,Steel,Germany Ã‚Â» Rostock,191,54.0924406,12.0991466
44100,1470,Trawler,Gruno power boats,"Used boat,Diesel",1985,10,3,30,Steel,Croatia (Hrvatska) Ã‚Â» Kvarner,130,44.9,14.6
44100,884.1892526,Flybridge,De Groot power boats,"Used boat,Unleaded",1972,13.74,3.63,49.8762,Steel,Germany Ã‚Â» Koblenz,91,50.3569429,7.5889959
44100,835.2272727,Cabin Boat,Yachtwerft Berlin power boats,"Used boat,Diesel",1912,15,3.52,52.8,Steel,Germany Ã‚Â» Brandenburg Ã‚Â» RÃƒÂ¼dersdorf,444,52.4125287,12.5316444
43610,1450.282674,Trawler,Proficiat power boats,Used boat,1992,9.7,3.1,30.07,Steel,Netherlands Ã‚Â» In verkoophaven,102,52.132633,5.291266
40180,945.8568738,Trawler,Hollandia power boats,Used boat,1968,11.8,3.6,42.48,Steel,Netherlands Ã‚Â» Brielle,133,51.902582,4.1636846
39200,290.3703704,Working Boat,Costruzioni Navali Srl power boats,"Used boat,Diesel",2007,30,4.5,135,Steel,Italy Ã‚Â» Lombardia - Trentino Alto Adige Ã‚Â» TravacÃƒÂ² Siccomario,102,45.4790671,9.8452433
39200,1001.484343,Motor Yacht,Pedro power boats,"Used boat,Diesel",1978,11.97,3.27,39.1419,Steel,Germany Ã‚Â» Elbe Ã‚Â» GrÃƒÂ¼nendeich,427,52.01207223,12.32782289
38710,896.0648148,Motor Yacht,Schottel power boats,Used boat,1965,12,3.6,43.2,Steel,Netherlands Ã‚Â» Burgum,103,53.1936901,5.9913642
38710,1155.522388,Trawler,Adventure power boats,Used boat,1992,10,3.35,33.5,Steel,Netherlands Ã‚Â» In verkoophaven,155,52.132633,5.291266
38710,1117.171717,Trawler,Proficiat power boats,Used boat,1980,10.5,3.3,34.65,Steel,Netherlands Ã‚Â» In verkoophaven,140,52.132633,5.291266
38220,987.0867769,Motor Yacht,Fidego power boats,"Used boat,Diesel",1985,11,3.52,38.72,Steel,Germany Ã‚Â» Brandenburg Ã‚Â» 15745,344,52.3170435,13.6223898
38220,800.7542426,Motor Yacht,De Groot power boats,"Used boat,Diesel",1989,12.9,3.7,47.73,Steel,Croatia (Hrvatska) Ã‚Â» Zadar NÃƒÂ¤he,340,44.119371,15.2313648
36309,1031.505682,Classic,Helstede power boats,"Used boat,Diesel",1967,11,3.2,35.2,Steel,Switzerland Ã‚Â» Lake Constance Ã‚Â» Horn,366,47.6363377,9.3892445
35280,986.8531469,Cabin Boat,De Groot power boats,"Used boat,Diesel",1974,11,3.25,35.75,Steel,France Ã‚Â» RhÃƒÂ´ne-Alpes Ã‚Â» BRIENNON 42,150,46.147383,4.084375
34300,1232.04023,Trawler,Hooveld power boats,"Used boat,Diesel",1980,9.6,2.9,27.84,Steel,"France Ã‚Â» Saint-Jean-de-Losne, France",114,47.102266,5.262806
33810,771.9178082,Trawler,Blom power boats,Used boat,1966,12,3.65,43.8,Steel,Netherlands Ã‚Â» Lauwersoog,142,53.4053662,6.2120483
29395.1,861.3948718,Cabin Boat,Altena power boats,Used boat,1985,10.5,3.25,34.125,Steel,Netherlands Ã‚Â» In verkoophaven,100,52.132633,5.291266
29390.2,823.254902,Trawler,Succes power boats,Diesel,1979,10.5,3.4,35.7,Steel,Germany Ã‚Â» 14712 Rathenow,117,52.6076719,12.3264353
29302,808.8888889,Trawler,Hollandia power boats,Used boat,1978,10.5,3.45,36.225,Steel,Netherlands Ã‚Â» In verkoophaven,120,52.132633,5.291266
28910,936.5079365,Cabin Boat,Altena power boats,"Used boat,Diesel",1975,9.8,3.15,30.87,Steel,Germany Ã‚Â» Nordrhein-Westfalen Ã‚Â» Bergkamen,330,51.6158082,7.6429742
27430.2,791.6363636,Trawler,Gruno power boats,"Used boat,Diesel",1976,10.5,3.3,34.65,Steel,Germany Ã‚Â» Potsdam,220,52.3905689,13.0644729
27198.08,921.3441734,"Cabin Boat,House Boat,Trawler",Aquanaut power boats,"Used boat,Diesel",1984,9,3.28,29.52,Steel,Switzerland Ã‚Â» VierwaldstÃƒÂ¤ttersee Ã‚Â» Luzern,651,47.0501682,8.3093072
24500,720.5882353,Motor Yacht,De Wiel power boats,"Used boat,Diesel",1975,10,3.4,34,Steel,Belgium Ã‚Â» Turnhout,233,51.3216509,4.9375577
24500,850.6944444,Pilothouse,Barkas power boats,Used boat,1978,9,3.2,28.8,Steel,"Netherlands Ã‚Â» Verkoophaven Flevostrand, Navi: ""Zuiderzee op Zuid",85,52.3852541,5.6289593
24495.1,638.7249022,Cabin Boat,Beachcraft power boats,"Used boat,Diesel",1985,11.8,3.25,38.35,Steel,Netherlands Ã‚Â» Friesland Ã‚Â» Heerenveen,418,52.9605613,5.9205217
24010,820.8547009,Trawler,Proficiat power boats,Used boat,1980,9.75,3,29.25,Steel,Netherlands Ã‚Â» In verkoophaven,138,52.132633,5.291266
24010,651.5603799,Motor Yacht,Super van Craft power boats,Used boat,1963,11,3.35,36.85,Steel,Netherlands Ã‚Â» In verkoophaven,248,52.132633,5.291266
22050,946.7582653,Launch,Valk power boats,new boat from stock,2020,8.5,2.74,23.29,Steel,Netherlands Ã‚Â» Loosdrecht,110,52.1985586,5.0897784
22050,618.513324,Trawler,Rijo Kruiser power boats,Used boat,1978,11.5,3.1,35.65,Steel,Netherlands Ã‚Â» In verkoophaven,197,52.132633,5.291266
19404,645.2943133,Trawler,Gruno power boats,Used boat,1978,9.7,3.1,30.07,Steel,"Netherlands Ã‚Â» Schip ligt op locatie in Roermond, bel ons voor ee",134,51.1913202,5.9877715
19159,570.2083333,"Motor Yacht,Trawler",Holland StahlverdrÃƒÂ¤nger power boats,"Used boat,Diesel",1975,10.5,3.2,33.6,Steel,Germany Ã‚Â» Nordrhein-Westfalen Ã‚Â» RÃƒÂ¼nthe / Bergkamen,417,51.6158082,7.6429742
19110,536.1952862,Motor Yacht,Holland StahlverdrÃƒÂ¤nger power boats,"Used boat,Diesel",1980,10.8,3.3,35.64,Steel,Germany Ã‚Â» Heilbronn,177,49.1426929,9.210879
18615.1,706.455408,Trawler,Waddenkruiser power boats,Used boat,1973,8.5,3.1,26.35,Steel,Netherlands Ã‚Â» In verkoophaven,156,52.132633,5.291266
18571,704.7817837,Sport Boat,Aquanaut power boats,Used boat,1981,8.5,3.1,26.35,Steel,Netherlands Ã‚Â» In verkoophaven,133,52.132633,5.291266
17150,614.0350877,Trawler,Rijnkruiser power boats,"Used boat,Diesel",1982,9.8,2.85,27.93,Steel,Netherlands Ã‚Â» Sneek,184,53.0337476,5.6556473
13650,1167.08562,Fishing Boat,Hasler power boats,"Used boat,Unleaded",1989,6.06,1.93,11.6958,Steel,Switzerland Ã‚Â» Stansstad,540,46.977594,8.3374207
12642,561.8666667,Trawler,Succes power boats,Used boat,1980,9,2.5,22.5,Steel,Netherlands Ã‚Â» In verkoophaven,157,52.132633,5.291266
10682,431.5959596,Trawler,Cascaruda power boats,Used boat,1975,9,2.75,24.75,Steel,Netherlands Ã‚Â» In verkoophaven,339,52.132633,5.291266
9702,475.5882353,Motor Yacht,Kramer power boats,"Used boat,Diesel",1972,8.5,2.4,20.4,Steel,Germany Ã‚Â» Hessen,203,50.6520515,9.1624376
9604,320.1333333,Trawler,Holland StahlverdrÃƒÂ¤nger power boats,Used boat,1972,10,3,30,Steel,Germany Ã‚Â» Lake Constance Ã‚Â» ÃƒÂœberlingen,362,47.6363377,9.3892445
